8.173763518742852563e-01,1.982830024334045760e-01,1.233826520962554296e-01,5.214286297215184884e-01,8.487471881796854190e-01
2.115391922560250215e-01,1.669311352910471946e-01,3.803033465493921295e-01,2.387180055679863910e-01,1.997602593362005075e-01
5.197837026671023875e-01,9.947844352703043569e-01,1.437900928162643144e-01,3.906855389634960041e-01,6.611408026689237216e-01
6.619938152119627661e-01,5.754271874841995205e-01,5.363213489219379460e-01,6.135944022845716272e-01,6.777605442638349187e-01
9.483823942791608230e-01,6.443914646650408251e-01,1.828039509458228018e-01,7.817911675141631100e-01,1.275974734139583955e+00
7.441355857658449313e-01,6.836482772215322079e-01,6.593750132010044451e-01,6.702747142264761093e-01,7.561945546602809598e-01
8.665981407898375455e-01,8.296818583140376235e-01,3.195727544505403417e-01,6.777346203988452444e-01,1.145876710555792544e+00
2.132569995505094740e-01,1.901172399376501732e-01,6.740251062863298337e-01,2.265100718651779088e-01,1.835832783072789409e-01
8.966336528024820840e-02,6.190983920733473811e-01,5.799435581861016598e-01,4.784220166930734930e-01,9.132616891755195032e-02
7.548960264418325128e-01,5.267930690593316534e-01,2.589036881556361358e-01,9.640874252113904586e-01,9.490008176812821938e-01
7.225773843304370558e-01,4.967903428580660030e-01,7.769800302243411450e-01,9.664025721461119156e-01,5.258955971274901220e-01
6.072330484045174170e-02,2.681719286420307657e-01,8.774547550643334581e-01,7.149420900603021822e-01,3.101420998414852054e-02
3.355558492402833659e-01,4.334704705937906244e-01,1.404607306436512770e-01,4.356646230226195460e-01,3.753062252338262850e-01
7.076448466343605581e-01,7.578429914940505441e-01,8.138239072608144387e-01,5.850655122482688597e-01,6.841911653871225463e-01
7.683956868107852944e-01,8.821797164568163652e-01,1.132692194944781017e-01,9.262589503847001859e-01,1.303240859035284638e+00
9.196290519573931954e-01,6.799893982272767756e-01,5.383775754156834292e-01,5.695236714208583573e-01,9.916782903671192972e-01
3.133128312392703396e-01,5.900352126175262280e-01,5.690296994178789536e-02,2.431567121655715535e-01,3.476186836502941357e-01
1.527666628504037449e-01,6.650070872918393272e-01,1.057933354626426903e-01,6.223383465064612485e-01,2.014100693340920845e-01
6.815233726919824875e-01,5.619166845804921540e-01,6.405126318803975316e-01,6.669958737476522348e-02,6.778125285791957166e-01
1.549044699268598002e-01,3.025493856224379385e-01,1.432929090090240276e-01,4.488559321289858906e-01,1.655279410852522615e-01
6.417362350699894469e-01,8.319487861218372027e-01,1.675608010823083083e-01,4.020154122993955248e-01,7.875974657399132939e-01
2.043808047827521124e-01,1.140064516682892659e-02,8.227998789038681871e-02,8.676705136692995923e-01,1.917508162502513935e-01
2.728678060052512899e-01,5.184450736284640371e-02,3.020596102173715991e-01,5.257690095038261013e-01,2.345297201783455854e-01
1.529740933241975354e-01,9.618973680231198697e-01,9.355574840631242228e-02,8.079411184788490852e-01,2.534770155321566798e-01
6.657359595587534207e-01,8.618668938207707519e-02,2.409172662799374809e-01,2.146279506018407002e-01,6.421450461003889165e-01
7.078930492452218948e-01,9.987428284376989041e-01,2.101088635823203932e-01,1.864975286298483637e-01,7.889732499659339870e-01
3.307278499044766784e-01,7.578655329634492732e-01,3.140637244492627822e-01,2.134116884682958348e-01,3.576939130837102909e-01
6.471140316465693321e-01,1.824879016048793767e-01,9.854351080366603455e-01,2.952781711602394665e-01,4.005774116363705062e-01
3.254109516261352031e-01,9.461352023305675818e-01,1.344541931750820041e-03,1.972483848634285497e-01,3.710324294430568659e-01
