9.721794988893993628e-01,4.004684482071898532e-01,9.512019681465229137e-01,7.193672949964033947e-01,1.187630496146411030e+00
9.951451715911961982e-01,1.254895489100935624e-01,2.769718956651852082e-01,5.836376642556724281e-01,8.202881949886926538e-01
2.220704047692398930e-01,9.176520181524883135e-01,3.789640417737996092e-01,6.811890019987931755e-01,5.851558854802810794e-01
5.450434541685678091e-02,9.033261421251014278e-01,8.890023345901462148e-01,2.921596110311608374e-01,1.911552889403866917e-01
9.593619985087435964e-01,4.274166338047865610e-01,6.809823167038597802e-03,8.862840079017283434e-01,8.895716485272596730e-01
1.241107318363592338e-01,5.941194120455952632e-01,9.724517873558423675e-01,9.975516998868239060e-01,7.100215141875360070e-01
5.220847975501574645e-01,7.416622435165507454e-01,4.194845172902365027e-01,7.318251063979382964e-01,7.260346227312992617e-01
4.971427562042133319e-01,9.241628730493656185e-02,6.951273231783107187e-01,1.106684080015530869e-01,4.246529087329316554e-01
2.120424986570489390e-01,4.362885443980379918e-02,9.504769974787802278e-01,3.896590293220665302e-01,5.674787757328871862e-01
1.806759039013345891e-01,2.848711136680591727e-01,5.233865028055336710e-01,1.027431080655976103e-01,1.680903054017419129e-01
3.170643619522441892e-01,8.881904605438896150e-01,5.148847053086602621e-02,6.529148905484980503e-01,6.433865148123527611e-01
4.214666384732985716e-01,4.282269421051881908e-01,5.693517262346816654e-01,2.874689147472765383e-01,4.154397174549366856e-01
1.779180620427083248e-01,1.449933140629448003e-01,2.956808000662082270e-01,5.541687052266219826e-01,5.805763589325876328e-01
2.759077074779071603e-01,9.268634226063393600e-01,4.210882485400418984e-01,2.273354736947551524e-01,2.443114946714599889e-01
5.913420784790812679e-02,5.698927411920273745e-02,1.505997623553607667e-01,5.309363748963573659e-01,5.351481691914117267e-01
4.357555734398395053e-01,4.088038433891845180e-01,1.482430589502529150e-01,1.548801297109716479e-01,2.000132590021021783e-01
4.090325444860809512e-01,2.309450417770066988e-01,2.502825476457426479e-01,9.279168979637978376e-01,9.706466185441152694e-01
9.395497628322345696e-01,2.748485157012253710e-01,5.471305161044714982e-02,8.355367778948620261e-01,8.696256652631647599e-01
4.613800081380462492e-01,1.709142310046488644e-01,5.915564883288505493e-01,3.070244127046124483e-01,5.202283754984047270e-01
6.462879753656699533e-01,4.266669005879620835e-01,7.475972642491300890e-01,1.169398002409171022e-01,4.430374210840084537e-01
9.738547662604886135e-01,9.989029500234087866e-01,2.646518314781803882e-01,4.383107505133027049e-01,5.281825340591135287e-01
5.384689562476933089e-01,1.116506945650111993e-01,5.845077940135111616e-01,8.320404047435758788e-01,1.071457544235134618e+00
7.340373375414269708e-01,4.418680252080621207e-01,2.354633994751373915e-01,6.013048061218952967e-01,6.888082477326253894e-01
8.634624531188853647e-01,5.909136930512507435e-01,5.625263164705354146e-01,8.924201909010412992e-01,1.023168671991533163e+00
7.364114086604622855e-01,6.129864296438903848e-01,1.944623543596546433e-02,8.921707276317555335e-01,8.950318492022264483e-01
9.187488960388596748e-01,2.045751201352485893e-01,6.505033850878345625e-01,3.714481640417544028e-03,5.154166614174167105e-01
6.773686786714480101e-01,5.502967918889103416e-01,6.791485508207900645e-01,5.130002583529810201e-01,6.978835137572309000e-01
2.418639128682253947e-01,9.485085983149921240e-02,2.309814807770164125e-01,4.176412103744191473e-01,4.618087320525174344e-01
4.839397352345542469e-02,3.829934139973421026e-01,1.145938553446356201e-01,4.944185937784986162e-01,4.809934668444634798e-01
7.333369977932371331e-01,2.224120955480246575e-01,4.002417896621137672e-01,7.414866171387777261e-01,9.388730505404712101e-01
6.552684496647174228e-01,8.674933720262055781e-01,4.040550743888792207e-01,2.790230313199211221e-01,3.852668126816679584e-01
7.121429094196137788e-01,9.809093106587349897e-01,4.232551174424760143e-01,5.092032747699449802e-01,5.636690331722722380e-01
7.715755995146063029e-01,8.913722076730553612e-01,9.164533546134092656e-01,1.665624273801913358e-01,4.757969830775510278e-01
7.333086195279747699e-02,6.950554532667866381e-01,8.406279799742757408e-01,4.610452438963877908e-01,3.336596963022585571e-01
8.241226275305145732e-01,6.946999162957425700e-01,5.976094170420612750e-01,2.345748759908180547e-01,4.919099546324158245e-01
6.222074028517921018e-02,8.256506173147727390e-01,5.002805208751387456e-01,6.539013642704135654e-01,5.034668287815742271e-01
2.435247039890423570e-01,4.366356188383582193e-01,3.880550611292592489e-01,8.765020620148812336e-01,8.346925557632897119e-01
2.640942030240467364e-02,6.638131228647146109e-01,4.350173134198240810e-01,2.718166174475061814e-01,2.257206186615764165e-01
5.688782803605874072e-02,4.904532544499765612e-01,4.220644658287456830e-01,2.645002957624520423e-02,4.033020775968339244e-02
1.272422343469943318e-01,4.182590957688774314e-01,7.001892453408421479e-01,2.891122657960296660e-01,2.923908878896998020e-01
6.997500019428267715e-01,5.481854543968475157e-01,5.279403865406244734e-01,9.731585721228175334e-01,1.035663434101772529e+00
8.292036201104336923e-01,7.751182696340386258e-01,4.956432360396043624e-01,6.146894097026225356e-01,7.273506301821863751e-01
4.324313125699317251e-01,6.501657921350385561e-01,7.347003413513150116e-01,5.723475067964197693e-01,6.009068567416935291e-01
3.467848567572331397e-01,2.357505578851967210e-01,1.675565285823554795e-02,9.402601296198260794e-01,9.421391664336529193e-01
8.894201555572778251e-01,1.086371866372826123e-01,8.154542478998521027e-01,8.271547580016285206e-01,1.420803847001735898e+00
9.526709253947063250e-02,2.766417387684796392e-01,9.132593923405653014e-01,7.908021452521000194e-01,7.015498016618912924e-01
1.455138021251202174e-01,7.877207941698186611e-01,8.332423013832430669e-01,8.322904706132624453e-01,5.838032042618608308e-01
2.197118641694357777e-01,7.095258148343415172e-01,6.498881714431533618e-01,9.875271558879223921e-01,7.880713679099498048e-01
4.187284393945457373e-01,8.810843878940421980e-02,7.641753559521191619e-01,4.262562143663809477e-01,6.965971990811947734e-01
1.167743129923434209e-01,7.593094552731524116e-01,3.590259104978041904e-01,5.467840038459413909e-01,4.746397762672212584e-01
4.887352603631218706e-01,5.414706161548680230e-01,6.760360654787189727e-01,4.105865865635276446e-01,5.353821489654676524e-01
3.317964390581742418e-01,5.914312213183604561e-01,4.593530898536820617e-01,6.462695566843210671e-01,6.298825699059598104e-01
3.395117306906968446e-01,4.682275057700510112e-01,3.613003619714733050e-01,3.509679760395904013e-01,3.994415166384275850e-01
4.331683093169330645e-01,6.822164833375913284e-01,7.667182060452056858e-01,6.124212048043647938e-01,6.198276221183032231e-01
5.840694651292976936e-02,3.493232407768692704e-01,7.483230624126941954e-01,4.579407856349630990e-01,3.995471039647950917e-01
1.715451708837821831e-01,7.349480609249544605e-01,9.709399981020158110e-01,7.457819900116803291e-01,5.335012536273653350e-01
5.660059465379465582e-01,8.035701800885470814e-01,2.298944124482932283e-01,9.379680301012809363e-01,9.083483214873435685e-01
8.734627222215782805e-01,9.308692837816406884e-01,8.153740549561778739e-01,9.002401634215337900e-01,9.160552750511541387e-01
7.163537354225929521e-01,6.055854890806586788e-01,8.280064550820553926e-02,7.755563902526929621e-02,1.200527673557577335e-01
6.582133856830099106e-01,6.874518288187725368e-02,9.410878791207499816e-02,1.237047394288355306e-01,1.826534394629570346e-01
8.489608976284988007e-01,3.369494905311473110e-01,4.328513804645995888e-01,3.924013484918406069e-01,6.436537967792874682e-01
2.872529194464418234e-01,4.346917294281471555e-01,7.243502394166760894e-01,7.514400005053846199e-01,7.305911219500885734e-01
8.925042950189876478e-02,7.952470427338375059e-01,6.329295948061663957e-01,1.880967493419785086e-01,1.646151588591684423e-01
2.375341810705468015e-01,4.190910131189584664e-02,9.117419770062954454e-01,3.889858785847621903e-01,5.829279326891073643e-01
5.985301732370514882e-01,9.190623016786529931e-01,9.281016678223225069e-01,7.974974805842144354e-01,7.311098287546964336e-01
7.863086585357595970e-01,2.335033307837556249e-01,3.386515262505322976e-01,3.178744158302891920e-01,5.270815041284503399e-01
7.123147689414724981e-01,3.369223983618437890e-01,8.682901475419991799e-01,3.189180865654464014e-01,7.189975283586163002e-01
6.667063628301994616e-02,4.803416202212461572e-01,9.798218539347580691e-02,7.497734910535136521e-02,7.738381497529094044e-02
3.748902663594307905e-01,9.061317323295858817e-02,1.748378498516731661e-01,8.291252269696106625e-01,8.789160747486097769e-01
6.255831075295883448e-01,2.902003124047247695e-01,1.261658541418043677e-01,7.360952330640256891e-01,7.810049944151165047e-01
2.103404426833301866e-01,5.500712468930887278e-01,1.414986361372519985e-01,8.473677518167671563e-01,8.194061952090568868e-01
7.019919286300401184e-01,3.474825740908760174e-01,6.811222459099468551e-01,7.294822895489543324e-01,9.667631636479551149e-01
4.950745034687760171e-01,7.248762091016556219e-01,7.916667976913588367e-01,3.743990438868695092e-01,4.825617592621492813e-01
8.116690963384601831e-01,9.576101281043760682e-01,2.595582577395589841e-01,2.088826472235442155e-01,3.110762652405725248e-01
5.747813707492378521e-01,1.139062385492147778e-01,8.547402373532385633e-01,2.242611897137845034e-01,6.489696271571491204e-01
9.053063669925486279e-01,2.891210380275630598e-01,6.407837649869160268e-01,9.840802808907249677e-01,1.306545915762295396e+00
6.014821655633264541e-01,6.374917542115524638e-01,8.001640261965204948e-01,6.666864553663207626e-01,7.569485820084970173e-01
2.579876905025449974e-01,2.394224061911311985e-01,4.897820259914920094e-03,9.406909362915993889e-01,9.408347314874728751e-01
9.459085015689173703e-01,7.632263700917494287e-01,7.450500984864510956e-01,4.290248488728812815e-01,7.082870234927152175e-01
3.388403883181265730e-01,7.488990578819559873e-01,3.015803683543452074e-01,4.261976563067967350e-01,4.302705432070013658e-01
4.734060937471976649e-01,8.065353840933812135e-01,9.567921438450428528e-01,8.020212620173128304e-01,7.090886270760919929e-01
8.069788688045306246e-01,6.749524287553433366e-01,9.193685554701209739e-01,5.252585281023367525e-01,7.783926899531835586e-01
8.132457915589541564e-02,1.430431499334595680e-01,3.470891832868292504e-01,7.982831800941789790e-01,7.878654265081125319e-01
7.707126217460149586e-01,5.867294950804313736e-01,1.572703818262619624e-01,3.554927065522678342e-01,4.225914608289859653e-01
7.573607778770454768e-01,5.333533170903992371e-01,9.627341792340575743e-01,3.695481751323970165e-01,7.239308579891573503e-01
2.504337319651915861e-01,7.440951384355432019e-01,8.878699480990326354e-02,9.280383245446951479e-01,8.995369294204086374e-01
7.636803836776752119e-01,3.591767674171957303e-01,8.769816612910275033e-02,3.527321453475800173e-01,3.998244021897603417e-01
7.068230077748166584e-01,5.694781233638318563e-01,9.201611622719836348e-01,1.221669379828455027e-01,5.020694349504172260e-01
2.464429276130135626e-01,1.224494725830296282e-01,4.122283035083410541e-01,2.614541222908324247e-01,3.428861843948779464e-01
3.756137447855479872e-01,4.400007945297522705e-01,7.389818375574070952e-01,8.560449108780218141e-01,8.554829977645019845e-01
6.030331127124655133e-02,9.497203569535683787e-01,8.650843632401366001e-01,9.388357098651688437e-01,5.547725691469558296e-01
