6.260752351555282091e-01,4.777584651481360245e-01,2.414979551582990824e-01,1.573894896009694344e+00
7.045725699375132711e-01,5.163456085541460183e-01,7.450456073181914718e-01,9.882269153787831550e-01
6.886166467126404456e-01,5.680337407020720208e-01,2.875260820185665533e-02,5.216175558049524597e+00
6.544432867307543589e-01,8.760090866121909015e-01,1.324972014954127753e-01,2.941724239904172755e+00
3.406573098101506325e-02,5.706991796326508215e-01,2.587814100758316638e-01,3.876242515687106649e-01
4.468589841754372349e-01,4.149451754165378592e-01,5.807083107979088554e-01,7.991284341175451944e-01
6.696180510512159678e-01,9.350432352095927602e-02,2.053712431823637719e-01,7.808625674240027292e-01
2.902027425799073024e-01,8.538695247964305235e-01,4.780892502667898336e-01,1.018138877970806933e+00
8.206481960120891594e-01,8.959146078121292822e-01,1.390682942543244316e-01,3.251717081398739495e+00
7.661426158612331117e-01,3.831863910966464282e-01,5.111777302686032476e-01,1.071738627041860736e+00
7.482430575061237432e-01,8.852439368242356332e-01,7.415634425151457210e-01,1.336576036321824867e+00
3.405646106764766978e-01,6.191448402675084894e-01,1.976751291509997177e-01,1.460612017762481507e+00
9.310043449478909716e-01,3.992454161749072750e-01,5.576802421458930681e-01,1.154564478747742484e+00
3.973789963584932750e-01,4.031337069807519047e-01,9.905515648500051729e-01,5.687264988589662007e-01
7.120356375526899484e-01,8.959181568934178053e-01,6.165529023767624128e-01,1.438516537636161940e+00
7.472139855963423338e-01,5.594440850851094549e-01,8.957431870538095087e-01,9.661044449112076160e-01
9.446416269817200506e-01,1.402837966314085527e-02,7.074673327808632672e-01,1.935526391912590072e-01
1.201370824259884174e-01,2.632786716570312269e-01,5.985378508010241738e-02,1.028053148118061255e+00
4.365296244153532568e-01,2.850418063881073882e-01,1.742384278243709339e-01,1.195099783294975015e+00
8.545993945368228761e-01,1.734863018037742233e-01,3.503623283466182903e-01,9.199626190729767172e-01
4.046437153325634917e-01,5.675521784814283599e-01,5.434279622770732399e-01,9.193551313505550215e-01
7.176540323906078767e-01,1.283992847572856810e-03,6.478947049560539462e-01,5.333369211648961161e-02
5.039472433657159467e-01,5.269014656613764114e-01,8.273713907328479333e-01,8.011650369763242407e-01
6.193231941963601717e-01,8.698366745211394413e-02,2.697151906517548658e-01,6.320331014087393617e-01
6.453724988899439685e-01,4.358401505959907940e-02,9.665613103246314397e-01,2.412510097382395136e-01
9.363605919564613744e-01,5.651062096903634036e-01,2.858507329970695343e-01,1.924119080478542632e+00
7.050724811885386023e-01,5.560440119102527667e-02,8.456365854077223521e-01,3.045051080246441444e-01
8.025265357291824220e-01,9.352346532004088830e-01,6.498050050467983896e-01,1.519894584657897285e+00
6.515319692606571511e-01,1.732157282425788036e-01,1.496227555539242360e-01,1.228224343030650312e+00
5.167047449331952924e-01,2.910023604067248915e-01,2.972210442686320508e-01,1.005876589652855646e+00
3.362940815556211271e-01,2.194194725789163636e-01,9.523969776974519075e-01,3.936435946964664256e-01
4.872135082917767868e-01,5.216806509746834131e-01,9.091874725738079421e-01,7.477394622096475985e-01
3.077211498423204628e-01,9.591785758216856417e-01,8.543672801961441632e-01,8.312297954730221150e-01
1.619034376310986012e-01,4.276361968971940097e-01,4.212412428227263472e-01,5.733434025154623415e-01
3.865849089736472788e-02,1.327545838355095320e-01,8.949822999522145661e-01,1.070914960769633745e-01
1.763073322041783797e-01,9.356262631883871528e-01,9.875647674529863806e-01,5.779876955085527790e-01
4.451362841386992120e-01,8.878876190010830394e-01,8.113685775571057857e-01,9.870323881630908014e-01
4.922334439339836054e-01,5.630544499105382128e-01,4.708106079956905221e-01,1.085057203493728251e+00
8.311703146462262604e-01,8.204821797817679618e-01,3.098630892631989431e-01,2.098020189258883672e+00
1.644574791819669590e-01,7.225402489131814709e-01,6.822641482601130569e-01,5.901964043216110234e-01
7.118092362004574403e-01,3.773383473359326334e-01,2.454936415427794172e-01,1.479251964731295832e+00
1.003788862914218871e-01,7.450022877782536135e-02,2.163577117762512936e-01,2.629231323515852092e-01
2.439997990053117682e-01,5.407075791824510480e-01,1.186482914496320706e-01,1.491283512525605648e+00
6.787001033493944568e-02,9.581655544164550120e-01,9.891465108974498710e-01,3.626134600311116674e-01
3.223379182620473848e-01,4.141738496787928936e-01,8.990170332697373645e-01,5.449768740493476926e-01
1.142134444566410556e-01,2.484285038319370420e-01,2.608989214589022554e-01,4.663781361576959106e-01
6.040628016406857093e-01,8.711528448957158721e-01,5.399188379438919494e-01,1.396172191190609979e+00
6.705277433349972060e-01,6.569363317557319615e-02,4.689449437426610467e-01,4.334351074160258666e-01
9.695919587793471184e-01,2.416122147346115856e-01,9.708699697039889775e-01,6.946857806848274475e-01
2.472151179047842318e-01,9.572849979352847649e-01,3.592454020981096230e-01,1.147829884980184012e+00
1.334792917568053960e-01,2.443325994334540896e-01,8.009780430508606219e-01,2.853660782444960575e-01
4.725411625769567747e-01,2.760583406267066442e-01,8.997091353629778077e-01,5.384981207341685838e-01
5.884693126214362024e-01,2.876306521182405707e-01,4.346859358149187669e-01,8.824837081640783953e-01
5.418310366842091774e-01,9.209199221905837174e-01,5.931223808798635755e-01,1.297136604406712523e+00
1.622733078350040437e-01,5.242126004269314077e-01,6.337081208194599302e-01,5.181406123088083682e-01
5.627764297323116782e-01,8.481546053372783778e-01,1.473945946773159710e-01,2.544952503613837624e+00
2.479893437809989054e-01,3.953181485155290442e-01,1.223993520755791709e-01,1.265654957061560504e+00
3.447079283277569850e-01,7.049345340627808376e-01,3.676594944021112088e-01,1.149720128020627730e+00
6.994160077717722634e-01,7.806235126257540236e-01,7.152157085862173025e-01,1.235620410843476957e+00
8.517726001629990495e-01,9.364936269307051475e-01,9.357395188249846285e-01,1.305725116340593628e+00
6.713682302219774467e-01,6.639648750098964269e-01,3.232549214357529621e-01,1.660716002947017378e+00
4.467292673296033856e-01,4.898809092846774238e-01,5.290539667449229988e-01,9.095623415053336602e-01
7.989972471625508277e-01,6.556128185134644237e-01,1.860021704144964039e-01,2.373298427731147964e+00
1.115054169395333084e-01,4.431428814290523377e-01,4.672760393575732252e-01,4.598838022228481370e-01
3.845615585815523874e-01,5.243070939024342403e-01,1.615614216121520341e-01,1.579872233533540227e+00
6.606594533344262166e-01,7.891672386973616060e-01,3.171986388026327708e-01,1.813103895778696462e+00
5.112633930621628409e-01,5.093385954118468950e-01,5.870104212457013526e-01,9.419280590715267687e-01
5.126518245432841736e-01,6.879034261078412760e-01,4.417568704836976057e-01,1.263567163843338781e+00
6.842969489192979315e-01,7.704926825492045550e-01,9.064464066127627673e-01,1.078575356142359665e+00
5.806434334928671781e-01,7.981643228614158092e-01,9.415239819758564055e-01,9.922022777484585943e-01
4.809409038956390381e-01,1.985057200159088264e-01,2.779371475948896331e-01,8.288464280813524487e-01
7.844115027767116777e-01,5.853102837418429072e-01,8.721167896217789650e-01,1.026107184075923495e+00
5.417324697700630631e-01,7.041528570901636197e-01,1.071193635125659016e-01,2.668743977368837950e+00
4.971377662117829610e-01,2.521911758123017711e-01,5.037461921207240234e-01,7.055250386892348846e-01
