9.759296787701797760e-01,4.989045762775035087e-03,5.412364398443290092e-01,5.682009488459506263e-01,4.204820406899612006e-02,6.226410382666650589e-01
7.916006349238978723e-01,6.859178495267054254e-01,4.064862990156711264e-01,8.853230313000947094e-01,2.361437682954522499e-01,2.142965701936001555e-01
5.793826450976548026e-01,4.193057781867386424e-01,3.915373381339686265e-01,6.632607181690475251e-01,7.747768917647335218e-02,5.614084235706358061e-01
7.052910034412507301e-02,5.689064185446390809e-02,4.083957891743068558e-01,2.751568101337916739e-01,8.624337657460756645e-02,-2.107030541965035364e-02
4.072504168859912843e-01,6.767197714810250231e-01,3.902934606608797763e-01,7.548966687156127842e-01,5.667791360535434642e-02,-1.733468734256761845e+00
4.119788442500693648e-02,9.102234813817321468e-01,8.280239852839434977e-01,4.087406588633482052e-01,1.229270321663968879e-01,2.964099406088665845e+00
5.546915076765041031e-01,1.216837632947052050e-01,6.238294772526935539e-01,8.342871874686084155e-01,4.983919495384092624e-02,1.828476934122880149e+00
7.399449128956891997e-02,8.426787045218754324e-01,1.266969963684515532e-01,9.764387738594183519e-01,2.384949098202887585e-01,-2.738771616440172973e+00
5.366401807419525216e-01,5.563100742808979593e-01,8.876793442027097747e-01,8.521885288322842422e-01,2.585019185856931578e-01,2.700562393370473015e-03
2.457337322457604500e-01,5.588181980270914284e-01,4.348494524037738174e-02,8.197866970955058896e-02,3.890945009337078986e-01,-3.097393340806471260e-02
5.227327958603381619e-01,7.083104645929333421e-01,6.022858178521659500e-01,1.872288070708371110e-01,8.847377588211169375e-01,8.706004879293526011e-02
1.357868659304115599e-01,9.164483660327100711e-01,7.642724783607256489e-01,4.276500696294626147e-01,8.561267728743696681e-01,3.069500486311261822e-01
7.996572226858849053e-01,5.540902456191847403e-01,3.165436603516172953e-01,4.687489089516353458e-01,2.230342160706133559e-02,1.675822815480405348e+00
2.581289980018290908e-01,6.996232152917198910e-01,8.013510009097541964e-01,2.290313792357148159e-01,6.956888515898265180e-01,3.632023178655195972e-01
2.274179049710490785e-01,2.661936920232903514e-01,4.102144577161255246e-01,6.633973913586128646e-01,8.859006655761516580e-01,-1.108179269037802214e-02
9.772223732047089495e-01,5.297194813056460561e-02,7.371319368524865689e-01,2.491758113680525577e-01,5.644612580134520385e-01,-7.989807094710701385e-01
3.000592951270091291e-01,6.472400212284469267e-01,3.788976777363350923e-01,3.334209916908581484e-02,4.977782339345423468e-01,2.410114153186458386e-01
6.020462640196369009e-01,5.408843223868285977e-01,6.871439345366563423e-01,6.084943531626418878e-02,1.430356402909269686e-01,-2.678030980834943398e-01
1.768560067759561427e-01,8.163849625273663646e-01,3.593962119716167525e-01,7.564066155646673728e-01,2.653762423900252188e-01,-9.567535004100012896e-01
7.184669170000337335e-01,3.567257892481477954e-01,5.694136802098722638e-01,9.604974853064979223e-01,7.160079009274138429e-01,1.975831502947254792e-01
2.815493269089041073e-01,8.098715313999417242e-01,9.690960805319690508e-01,8.365638665211648783e-01,6.638123231935761925e-01,1.054811865127839726e-01
1.526036944521380612e-01,2.673511110588067119e-01,5.062050923908852917e-01,1.174292094714974866e-01,7.318240993022308016e-01,6.095867606233727060e-02
9.432663301367573139e-01,7.862545150175930253e-01,4.714774275229791645e-01,9.049890169497253334e-01,4.036464246550308665e-02,1.686288726309395303e+00
9.008052203928783586e-01,6.966674937227049780e-01,6.535818918415496892e-01,5.701636089966927168e-01,5.841338669036435505e-01,-2.915225359718379844e-02
7.842137032559072241e-01,1.153885024967049588e-02,9.148931029885029043e-01,3.741025629762967375e-01,9.331992141850560252e-01,-4.477663982775631490e-01
7.246135734333907230e-01,1.979305394546839736e-01,1.781818137801082225e-01,8.141271086051580230e-01,4.903135004407008779e-01,6.831172240248126748e-01
3.555283201896980438e-01,5.870990859341240764e-01,2.611860162578468758e-01,9.447260371837680193e-01,2.474566267416653531e-01,-6.396591117683935179e-01
4.338642419834082276e-02,8.988294978800864810e-01,2.900089446779415825e-01,3.731029495978137600e-01,5.577380592229321810e-01,-1.274472663246555559e-01
7.951009388705427838e-01,3.723909780445590068e-01,2.932477142649101420e-01,1.396850837291566672e-01,9.643161462356097946e-02,-6.731449410185798010e-01
8.889673993681258546e-01,3.900358263597644148e-01,1.484471350538471013e-01,5.716927294918924263e-01,9.694143724285555486e-01,2.178331539203540446e-01
5.498649631783422143e-01,6.387564360124307061e-01,3.596692967840606769e-01,6.146117617828110724e-01,8.576726767750249003e-01,-2.642291379376246127e-02
3.244286836283688524e-01,1.642019795475414545e-01,1.655940539146278923e-01,9.235204919245125765e-01,9.733025069816515495e-01,1.247711315104366864e-01
8.397874193915466634e-03,1.044970037471839586e-01,9.364774863743652311e-03,1.385598090903523705e-01,3.853218184141382618e-02,-3.222119729134517163e-01
5.827803658644667983e-01,2.793654476668291364e-01,7.228364837707689228e-01,2.041159332956024031e-01,8.584937360094024861e-02,-1.833298797513095213e+00
9.489739052612516934e-01,1.795705166215236792e-01,6.576938884698504406e-01,9.083233861112144369e-01,4.853613993290437634e-01,3.973022680520342798e-01
3.152333320820679408e-01,1.578862422750737515e-02,1.295696496439713297e-01,4.010648918853817468e-01,1.247079904805333816e-01,6.519054086560129857e-01
8.770529685424757194e-01,2.403133140437238024e-01,6.339949903262941389e-01,1.575944002461248106e-01,5.173916350738360093e-01,-5.862931028781689369e-01
6.225770232605261079e-01,7.329486706042669386e-01,2.133756587442848796e-01,7.119680318683562215e-01,9.522640297050195546e-01,-5.778907934995244217e-02
2.981102268082028717e-01,4.611460480412508112e-01,7.908139731706493869e-01,2.292021357036150286e-01,2.001266555101982592e-01,4.575244956860483603e-01
1.110550957692275631e-01,8.240622888980115857e-01,1.707936119710471434e-01,5.473546958943819041e-01,8.211343478675153795e-01,-3.269754360988302300e-01
5.901100216197452397e-01,6.106521792610276611e-01,6.834843643657034784e-01,6.235331205512514297e-01,8.636086774798901189e-01,1.426025390135231665e-03
4.236051189974404663e-01,1.505052262285313525e-01,9.404288642821090338e-01,3.972074718397444748e-01,3.631929713507453528e-01,-4.084707462097829089e-01
1.856581067996464496e-01,2.535035269727791141e-01,4.620129527775171940e-01,7.604891558164375009e-01,1.908873333723600796e-01,-1.060847938367658200e-01
2.444680870208658652e-01,9.911454248529089073e-01,9.278885683938020712e-01,6.368505812585079084e-03,9.954816416588467831e-01,6.912012419840950495e-01
9.623938020598155063e-02,6.331109614378170880e-01,4.941301845746125521e-01,5.679775207925789049e-01,3.524298424780890615e-01,-1.124948326915972130e-01
6.979911018166462533e-01,8.150476557527529531e-01,6.099804770961647638e-01,9.776379891745273776e-01,2.671087125648792249e-01,-1.611206200627479379e-01
5.066655210914465801e-01,3.364662390661832259e-02,8.544794721175283936e-01,3.734397334063673801e-01,2.635131254792542066e-01,-8.634897646688385331e-01
4.996117527700639771e-01,4.033283336033837152e-01,1.814006212728881406e-01,5.876018192182397293e-02,2.560326447563061603e-01,-4.612005957312011878e-02
6.760349972922949924e-01,7.769639877784596527e-01,9.237925986982880033e-01,3.865906862531948152e-01,7.941006803349816012e-01,6.827754723424811489e-02
4.447500593731134044e-01,6.131771168781608994e-01,1.910296485565790015e-01,5.558138140687487461e-01,1.624376013897088633e-03,-3.782346149906978638e+01
7.860158899995633996e-01,2.819885892553619655e-02,7.606747679844285681e-01,3.751930799945952799e-01,6.187412596147690014e-02,-4.721272159993629813e+00
6.269468059359268874e-01,3.687514914057504756e-01,1.357365449184707584e-01,5.181824756616100203e-01,4.384826783337814060e-01,2.251987416110511619e-01
3.442029067182266200e-01,6.157651121250522497e-01,7.579526909225257070e-01,9.404668123439762217e-01,6.388770926725183541e-01,-7.757976909731556514e-02
9.167354490632495523e-01,5.179270010156360460e-01,2.690301080262110789e-01,8.029212502720273203e-01,4.365729828466479168e-01,4.877083700349197359e-01
2.036738873088883572e-02,8.519790903069734966e-02,3.065730396124011214e-02,2.042780151500688257e-01,9.434707151474597264e-02,-1.193033430765819553e-01
6.744156386879257559e-01,7.176757274881270243e-01,1.640865902522512521e-01,5.612234799425497300e-01,1.472186318802426452e-02,-1.166983886103053702e+00
7.936557216357157385e-01,7.960102518263414417e-01,6.283215994905323454e-01,5.658920946309666800e-01,2.590709237007502441e-01,5.673819040667424157e-04
4.992202975941903986e-01,3.706336237932069677e-01,2.705475742229730418e-01,1.799136817474785710e-01,3.073829921078218286e-01,-3.791462464185978848e-02
6.854104406807159933e-02,8.249584387667026064e-01,3.801170971157278311e-01,5.821725131026819211e-01,8.320508633830603351e-03,-1.836885676966554826e+01
8.446204047895856659e-01,7.133052403846620315e-01,1.668153417260950233e-01,5.049747051759824190e-01,7.289569691237705040e-01,6.091642481978470913e-02
1.220448429789519063e-01,2.437107712878738841e-02,3.903628175406386180e-01,1.002656955975014252e-01,1.117096197350849751e-01,-2.536476127094127730e-01
6.386682590432953832e-01,1.077921614917709547e-02,6.548905056392028134e-01,7.828339724481225836e-02,5.652824100465456691e-01,-6.404679837568058032e-01
8.978981529347744850e-01,9.636634456861336018e-01,6.067676890734707840e-01,9.922861008693147911e-01,2.865771295042387479e-01,-8.847088131789557219e-02
7.357699617345286880e-01,5.401820833596880922e-01,5.319428197432019001e-02,6.065148708622819518e-01,2.885256355840872811e-01,3.750890274364324650e-01
2.807870051003792389e-01,6.851617709676532941e-01,1.533429871170174374e-01,4.088834779122263452e-02,1.276170968980794296e-02,3.563301434789289512e+00
3.469323389541465463e-01,9.328433865486130960e-01,8.431284468035384894e-01,1.986538436222236026e-01,2.400309449231879944e-01,1.573150453658503034e+00
9.149853033687532777e-01,9.976353637951724806e-01,5.446433645878507868e-01,9.451316335035323535e-01,8.444888311799149117e-01,-3.919575772210681652e-02
4.058064043749342042e-01,5.757939637803344279e-01,6.464296905590261044e-02,7.632125082011071981e-01,7.615047517522723908e-01,-1.559387919261190358e-01
9.663663180590879032e-01,6.828209047223909867e-01,9.993577200875959354e-01,9.749655543073643127e-02,6.996873478697648308e-01,-3.654755191493642696e-01
6.344393577376487015e-01,4.071552178493963448e-01,7.554742293515195328e-01,5.416772043820632376e-01,1.868941827271188849e-01,-2.600009921218331965e-01
6.795342791916492153e-02,8.779583540075750481e-01,1.037846652132246028e-01,8.135422871431724490e-01,6.049029758391887279e-01,-9.504122033694377691e-01
7.644336652148380207e-01,4.485411570088145838e-01,8.355691173688233331e-01,7.612480188431631767e-01,5.623378407840677884e-01,-4.174977482070764412e-02
5.187012711531548970e-01,5.925597246396114848e-01,7.240741738093980917e-02,8.180904959690160627e-01,4.711675722703124736e-01,-1.168904700087004950e-01
6.172974760545140160e-01,5.378490211518822672e-01,9.549743629229600073e-01,4.234412291191291811e-01,3.118941396502783459e-02,-1.353968569515906717e+00
8.010610202900733112e-01,9.717460358808216458e-01,6.324701689946887750e-01,6.665629067378769923e-01,5.632186076469590796e-01,-1.033190202564287369e-02
2.099317680529357855e-01,7.463239465063656874e-01,5.199282678280890968e-01,7.960365926785643031e-01,8.657529316607109893e-01,-1.710676804427098130e-01
7.114980838327228385e-01,4.195762755025809199e-01,4.189186812011096439e-01,3.670967947174632595e-01,6.696296188307671038e-02,-2.259150191086248538e-01
4.475902879687262415e-01,9.764602964588566802e-01,6.783821288015451367e-01,9.194768529252883571e-01,8.457097472364822899e-01,-1.507701303087798927e-01
5.830284143879613801e-01,2.945072285670937706e-01,1.410309000212793817e-01,5.467542853018276805e-01,9.866481797201297477e-01,1.186439043242399072e-01
6.890509728535793021e-01,2.618929543269505889e-01,4.693048816336148343e-01,3.246209175096946842e-01,2.402931814180830905e-03,-2.571979573578554934e+01
9.165965704549494664e-01,3.516637343029579421e-01,7.776985068136152979e-01,1.938444023604287691e-01,8.919746057662005789e-01,-3.697844680728221700e-01
