8.746307355241832449e-01,9.700704697736661775e-02,3.610690962062765852e-01,5.361257437974243922e-01,3.855491715413076337e-01,9.171640601261116243e-01
5.404156728765072693e-01,3.089041386701630865e-01,3.502093631184560740e-01,1.262803769806430942e-01,7.768912568226071791e-02,8.119578412674535173e-01
6.008557377357588436e-01,3.585577482860318188e-01,9.550992662474436790e-01,5.807529205164605468e-01,7.026100382522705301e-01,5.548340824454902620e-01
8.951445262958405147e-01,8.995610707114177762e-01,2.143889850540908748e-01,4.481144126702161223e-01,3.908590610027730117e-01,1.360703941637666503e+00
7.946775432656462135e-01,6.017047710260677862e-01,9.891328275724666774e-01,2.201419175885221957e-01,6.514365349049829890e-01,8.866723584365766575e-01
2.556245950658431187e-01,8.788138750539592481e-01,3.798978696509991426e-02,8.914704573012031119e-01,3.472973031778927577e-01,7.999645313853350759e-01
9.115933725344027572e-01,2.887276778921166187e-01,6.462470996219824571e-01,6.983981382974128183e-01,6.867279470109007855e-01,8.971707824033839929e-01
2.880373652442397292e-01,3.135293517428455745e-01,5.369255542774645784e-01,5.676076436242952772e-01,7.220960419865851687e-01,2.928036432989388760e-01
6.726014396695738640e-01,5.010938103662440080e-01,3.203213863195550903e-01,9.392058626635098051e-01,9.943810080523116657e-01,5.452281381231934843e-01
9.793825007016352391e-01,8.888502279532445316e-01,9.883397177386450405e-01,7.569789561226569763e-01,2.400657908026920806e-01,1.186639555603186569e+00
2.469138839547760922e-01,5.821456604683180602e-01,6.201934281998671139e-01,8.509831605493733964e-01,8.292814055369679416e-01,1.075686820227536866e-01
3.683721582159317220e-01,7.278735838677103942e-01,1.759624052767253533e-01,2.856080130018419094e-01,7.630400342199431529e-01,5.051728299857861648e-01
3.658342250625162828e-01,1.265114321271050279e-01,2.083217335742337806e-02,1.123754220744530574e-01,3.612959911372751742e-01,4.463417639914720736e-01
8.358105948356485682e-01,6.887133544443333477e-01,8.955518412952043761e-01,1.306391948006084824e-01,9.857916483248871931e-01,7.695554953662848696e-01
1.336965352539806196e-01,7.307653288146511716e-01,1.844271944847840627e-01,8.064672269288960527e-01,7.760070930331826045e-01,1.963894840638480965e-01
7.936245474750955875e-01,9.314744813136547341e-01,3.491831137801931773e-01,8.160592859119335518e-01,9.975986458193180084e-01,5.649010908993409297e-01
5.154229638304872463e-01,2.447366837951460150e-01,8.520933213981450871e-01,6.538840282898916723e-01,6.277387475517237636e-02,6.402518584884477892e-01
7.584677435055078298e-01,9.470041933928197153e-02,2.705854410333635718e-01,8.291628538313385866e-01,4.073718864629592984e-01,7.955577336380605935e-01
9.028288825395990314e-01,1.007061372994710879e-02,2.432679375664191790e-01,3.850108476512629219e-01,7.112249748253351989e-01,9.048366266836466165e-01
2.034736013192206538e-02,4.820614464424566314e-02,9.202676994058417437e-01,7.981095044686122852e-01,7.912748867203375225e-01,5.330310553959997227e-03
3.192362970452111703e-02,6.976192683290106666e-01,2.041929252298613218e-02,8.495152771611629294e-01,5.273416375043250559e-01,3.496623103631079643e-01
8.197081024200452148e-01,5.916120042189053629e-01,2.529621271824302742e-01,5.929115402126743373e-01,7.874817083378553573e-01,8.630377052558348971e-01
3.407562505056943580e-01,5.048458367365121768e-01,7.422866383834725301e-02,7.911256213738162568e-01,3.406099074995535547e-01,6.448536227477650318e-01
5.044010363423149235e-01,3.095806975680361894e-01,4.088256862364978428e-01,9.344660807212015197e-01,1.756739754256112507e-01,6.612959311244367422e-01
3.822243138828546050e-01,1.369406809889101018e-01,7.450395852565312449e-01,5.723365884253127644e-01,5.224233521079072462e-01,4.000845335331887354e-01
1.425756308686768614e-01,6.739149927198577750e-01,3.142640948379317178e-01,4.975359995259166501e-01,2.877864395726928981e-01,5.249999960807663069e-01
2.788623425070160256e-01,8.041308052384131821e-01,9.073623537994855992e-01,1.005896673374314654e-01,8.578413736560134284e-01,3.230321940944748116e-01
8.882591093753219313e-01,3.885221462051828833e-01,3.720247472648777753e-01,8.805075815473711875e-01,6.944526550053133906e-01,8.984460619245084878e-01
9.196373437666758299e-01,6.004749702929430555e-01,3.046814982381453873e-01,9.935855474561949841e-02,8.850937458174767958e-01,9.707300598783705770e-01
