6.093672634707688607e-01,6.764575610468381850e-02,5.783969033717906161e-02,1.193883240237679777e+00
7.110324139816573963e-01,2.446480597329133699e-01,6.431367003977470631e-01,7.354936691976079466e-01
4.550220197154685176e-01,9.828905298051093808e-02,7.246652006913422150e-01,3.513298714818136603e-01
4.818184122497172206e-01,2.673835873244366779e-01,2.325015066807286646e-01,1.052715896264789563e+00
4.196299032316134214e-01,9.188380219262606285e-01,7.846329899273449815e-01,9.913668881941262168e-01
4.840525360166511026e-01,8.068688376421059294e-01,1.470226717309497388e-02,7.289043865317052173e+00
8.121110242135963775e-01,1.188490558446350098e-01,3.998490974944557408e-01,6.948203165851977170e-01
6.501386159906220596e-01,4.106925526703474327e-01,9.722700060119895404e-01,7.411104699055572897e-01
7.057796678625805065e-02,4.853331665467124356e-01,7.165609512855316554e-01,3.092024923818012527e-01
2.112803192041246003e-01,1.073736438295946893e-01,4.194737679300829525e-01,3.288826492970933768e-01
5.978474602477173994e-01,1.396252030074924821e-01,9.700799334286740461e-01,4.148473692728595341e-01
5.174901904272233288e-02,4.487165708741367443e-01,4.339819447776436245e-01,3.271269179271963368e-01
1.359497751844388480e-01,4.080630097284865254e-02,7.471273764001375994e-01,1.218626263881971844e-01
2.350369894088256695e-01,9.852596393132870833e-01,6.225981440339589668e-02,2.727435827122685730e+00
7.081719392898017107e-01,6.424949453485088169e-01,8.326593104481796459e-01,1.045407331116186223e+00
9.440079632404176913e-01,5.031069325793866565e-01,9.818233634485209471e-01,9.835949639043233272e-01
9.110593880419384227e-01,3.463370550459672348e-01,9.820022285973685205e-01,8.016440710069573372e-01
4.415454456908423087e-01,6.865415715420316589e-01,6.945989404859364003e-01,9.342628163665123164e-01
2.382855315552391273e-01,4.967486858909753167e-02,1.928041591852558412e-03,3.504079886794959631e+00
9.294261243908720216e-01,9.795545717682736520e-01,2.931234667388373794e-01,2.492363940997990746e+00
9.349433841416556756e-01,9.562084013346421330e-01,8.410135624847479008e-01,1.458083623073876733e+00
9.972259787935973119e-01,8.700688398549626390e-01,5.513424703691605089e-01,1.774099091529049321e+00
4.542424464395244943e-02,8.050907402687617065e-01,2.437052414172309334e-01,5.478338154287949457e-01
2.003009969607025820e-01,1.360366017885420442e-01,1.127755229988416374e-01,6.951475808150388014e-01
4.042812191162900026e-01,3.045059564235595984e-01,4.555306545148591901e-01,7.351837064680399880e-01
9.654901670693478710e-01,4.936443258081765206e-01,7.991587320608223299e-01,1.092142921930541632e+00
1.919112591780396393e-01,3.270734922230814634e-01,7.481525122520298332e-01,4.096310135104135886e-01
8.027510429722868324e-01,1.040904992628403081e-01,5.506783632876181001e-01,5.508863055530758279e-01
4.817752498479771495e-01,7.077255598590443952e-01,3.765530865819781692e-01,1.345725788192805528e+00
7.923284101941971969e-01,7.714963723080077163e-01,5.145530383232643779e-02,4.874381117716188427e+00
2.676088580308824127e-01,4.171415233826825109e-01,6.091984252117007559e-01,6.053792982944344869e-01
7.063781037449766709e-01,9.788693512207841119e-01,5.969593743352936688e-01,1.522031319678038841e+00
1.475805972568263735e-01,9.077657255492713739e-01,7.891163142469030944e-01,5.827013296818166488e-01
9.823376213605221619e-01,1.264209760999057686e-01,8.790528785064825046e-01,5.315540796435990201e-01
7.879388281528000304e-01,8.799592302622637474e-01,1.076112681168277518e-01,3.589745418443622604e+00
6.871531806533013320e-01,5.728609920582974357e-01,1.176332224558839235e-01,2.587029652368514565e+00
5.494177014873212750e-01,9.476920928021058677e-01,1.641171768780631535e-01,2.518969629444768099e+00
5.008705021523978118e-01,3.179804852045270414e-01,6.432533135750763131e-01,7.036990154180968737e-01
1.621921527750980196e-01,9.287556357936432860e-02,1.548649324853934584e-01,4.410665313432450829e-01
5.009728463503759777e-01,6.525934211123909368e-01,3.311853124125430092e-02,4.443323185574019618e+00
2.809110970306365473e-01,6.060887580700528021e-01,6.871583428303579266e-01,7.039456802234663746e-01
2.555496362472688965e-01,5.962861204833663775e-01,6.748371637191155070e-01,6.720173503424967665e-01
3.322888216667139183e-01,8.906186063655439078e-01,1.275350691357536315e-01,2.154288855055403129e+00
3.084614661155624660e-01,7.224860368424834700e-02,5.960611972492770860e-01,2.734543023800843908e-01
5.040170830294607995e-01,2.647698363048327508e-01,8.765963808901892085e-01,5.517877350876824183e-01
1.109233882631074364e-01,6.178328072186314301e-01,1.030490528930452232e-01,1.153294024825694652e+00
3.805474530988303128e-01,2.955675487705041737e-01,9.691221295316486684e-01,4.817908272736263764e-01
4.435442666140450019e-01,8.645352741759052551e-01,1.731055192821924216e-01,2.104841432872519125e+00
8.568942852974666957e-01,2.693572442866143390e-01,2.720722962084032304e-04,4.119085343713707204e+01
7.868063461017680282e-01,9.415009671322859264e-01,5.071255506388152590e-01,1.709234160572257855e+00
8.070920526562835873e-01,6.634810718252283079e-01,6.014776986207072129e-01,1.334384649797382139e+00
5.849003937903887174e-01,7.707660522773904788e-01,2.078669430055706258e-01,2.082689508445710658e+00
1.603645452753774681e-01,1.548785861827195465e-02,1.543666755817635350e-01,1.793858110360238289e-01
6.774051862446137662e-01,1.357521316376901765e-01,7.480628400001532174e-01,4.958422670210067551e-01
1.380268728253408739e-01,5.818377610457270421e-01,5.554365957155784628e-01,5.377501356220604212e-01
3.923806743130685559e-01,7.031380295733771213e-01,2.803806306233835866e-01,1.402862454452935337e+00
7.706822354676512443e-02,6.566465760602101520e-01,8.469941382192180956e-02,1.093146356822358278e+00
5.909094235772254233e-01,8.555627127559251033e-02,4.810527176822374518e-01,4.584637939082191749e-01
8.596823654372933721e-01,8.747903809412114207e-01,4.761490700083467198e-01,1.777315531935552473e+00
3.050440342716522757e-01,8.452048888812835337e-02,7.560416486569502270e-01,2.611586444910578009e-01
2.110304157205974418e-01,8.912475431425894712e-01,7.218538593333110320e-01,7.218750913593945384e-01
